"aar","bydel_id","spraak","bhgalder","enhet","tabellvariabel","tabell_navn","barnikommune","naringsregion_id","kommune_id","fylke_id"
"2013","030116","minoritet","1-5","personer",":","barnehagedeltakelse","NULL","NULL","NULL","NULL"
"2013","030116","minoritet","1-5","prosent",":","barnehagedeltakelse","NULL","NULL","NULL","NULL"
"2013","030116","ikke_minoritet","1-5","personer",":","barnehagedeltakelse","NULL","NULL","NULL","NULL"
"2013","030116","NULL","1-5","personer","12","barnehagedeltakelse","alle","NULL","NULL","NULL"
"2013","030116","NULL","1","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","NULL"
"2013","030116","NULL","2","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","NULL"
"2013","030116","NULL","3","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","NULL"
"2013","030116","NULL","4","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","NULL"
"2013","030116","NULL","5","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","NULL"
"2013","030116","NULL","1-5","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","NULL"
"2013","030116","NULL","1-5","personer",":","barnehagedeltakelse","barn_ellers","NULL","NULL","NULL"
"2013","030117","alle","1-5","personer",":","barnehagedeltakelse","NULL","NULL","NULL","NULL"
"2013","030117","alle","1-5","prosent",":","barnehagedeltakelse","NULL","NULL","NULL","NULL"
"2013","030117","minoritet","1","personer",":","barnehagedeltakelse","NULL","NULL","NULL","NULL"
"2013","030117","minoritet","2","personer",":","barnehagedeltakelse","NULL","NULL","NULL","NULL"
"2013","030117","minoritet","3","personer",":","barnehagedeltakelse","NULL","NULL","NULL","NULL"
"2013","030117","minoritet","4","personer",":","barnehagedeltakelse","NULL","NULL","NULL","NULL"
"2013","030117","minoritet","5","personer",":","barnehagedeltakelse","NULL","NULL","NULL","NULL"
"2013","030117","minoritet","1-5","personer",":","barnehagedeltakelse","NULL","NULL","NULL","NULL"
"2013","030117","minoritet","1-5","prosent",":","barnehagedeltakelse","NULL","NULL","NULL","NULL"
"2013","030117","ikke_minoritet","1-5","personer",":","barnehagedeltakelse","NULL","NULL","NULL","NULL"
"2013","030117","NULL","1-5","personer","92","barnehagedeltakelse","alle","NULL","NULL","NULL"
"2013","030117","NULL","1","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","NULL"
"2013","030117","NULL","2","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","NULL"
"2013","030117","NULL","3","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","NULL"
"2013","030117","NULL","4","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","NULL"
"2013","030117","NULL","5","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","NULL"
"2013","030117","NULL","1-5","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","NULL"
"2013","030117","NULL","1-5","personer",":","barnehagedeltakelse","barn_ellers","NULL","NULL","NULL"
"2013","030199","alle","1-5","personer",":","barnehagedeltakelse","NULL","NULL","NULL","NULL"
"2013","030199","alle","1-5","prosent",":","barnehagedeltakelse","NULL","NULL","NULL","NULL"
"2013","030199","minoritet","1","personer",":","barnehagedeltakelse","NULL","NULL","NULL","NULL"
"2013","030199","minoritet","2","personer",":","barnehagedeltakelse","NULL","NULL","NULL","NULL"
"2013","030199","minoritet","3","personer",":","barnehagedeltakelse","NULL","NULL","NULL","NULL"
"2013","030199","minoritet","4","personer",":","barnehagedeltakelse","NULL","NULL","NULL","NULL"
"2013","030199","minoritet","5","personer",":","barnehagedeltakelse","NULL","NULL","NULL","NULL"
"2013","030199","minoritet","1-5","personer",":","barnehagedeltakelse","NULL","NULL","NULL","NULL"
"2013","030199","minoritet","1-5","prosent",":","barnehagedeltakelse","NULL","NULL","NULL","NULL"
"2013","030199","ikke_minoritet","1-5","personer",":","barnehagedeltakelse","NULL","NULL","NULL","NULL"
"2013","030199","NULL","1-5","personer","142","barnehagedeltakelse","alle","NULL","NULL","NULL"
"2013","030199","NULL","1","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","NULL"
"2013","030199","NULL","2","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","NULL"
"2013","030199","NULL","3","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","NULL"
"2013","030199","NULL","4","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","NULL"
"2013","030199","NULL","5","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","NULL"
"2013","030199","NULL","1-5","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","NULL","NULL"
"2013","030199","NULL","1-5","personer",":","barnehagedeltakelse","barn_ellers","NULL","NULL","NULL"
"2013","NULL","alle","1-5","personer","3064","barnehagedeltakelse","NULL","02","NULL","NULL"
"2013","NULL","alle","1-5","prosent","87","barnehagedeltakelse","NULL","02","NULL","NULL"
"2013","NULL","minoritet","1","personer","28","barnehagedeltakelse","NULL","02","NULL","NULL"
"2013","NULL","minoritet","2","personer","73","barnehagedeltakelse","NULL","02","NULL","NULL"
"2013","NULL","minoritet","3","personer","99","barnehagedeltakelse","NULL","02","NULL","NULL"
"2013","NULL","minoritet","4","personer","109","barnehagedeltakelse","NULL","02","NULL","NULL"
"2013","NULL","minoritet","5","personer","74","barnehagedeltakelse","NULL","02","NULL","NULL"
"2013","NULL","minoritet","1-5","personer","383","barnehagedeltakelse","NULL","02","NULL","NULL"
"2013","NULL","minoritet","1-5","prosent","68.5","barnehagedeltakelse","NULL","02","NULL","NULL"
"2013","NULL","ikke_minoritet","1-5","personer","2681","barnehagedeltakelse","NULL","02","NULL","NULL"
"2013","NULL","NULL","1-5","personer","3520","barnehagedeltakelse","alle","02","NULL","NULL"
"2013","NULL","NULL","1","personer","115","barnehagedeltakelse","innvandrerbakgr","02","NULL","NULL"
"2013","NULL","NULL","2","personer","110","barnehagedeltakelse","innvandrerbakgr","02","NULL","NULL"
"2013","NULL","NULL","3","personer","126","barnehagedeltakelse","innvandrerbakgr","02","NULL","NULL"
"2013","NULL","NULL","4","personer","120","barnehagedeltakelse","innvandrerbakgr","02","NULL","NULL"
"2013","NULL","NULL","5","personer","88","barnehagedeltakelse","innvandrerbakgr","02","NULL","NULL"
"2013","NULL","NULL","1-5","personer","559","barnehagedeltakelse","innvandrerbakgr","02","NULL","NULL"
"2013","NULL","NULL","1-5","personer","2961","barnehagedeltakelse","barn_ellers","02","NULL","NULL"
"2013","NULL","alle","1-5","personer","2929","barnehagedeltakelse","NULL","03","NULL","NULL"
"2013","NULL","alle","1-5","prosent","88.4","barnehagedeltakelse","NULL","03","NULL","NULL"
"2013","NULL","minoritet","1","personer","27","barnehagedeltakelse","NULL","03","NULL","NULL"
"2013","NULL","minoritet","2","personer","77","barnehagedeltakelse","NULL","03","NULL","NULL"
"2013","NULL","minoritet","3","personer","75","barnehagedeltakelse","NULL","03","NULL","NULL"
"2013","NULL","minoritet","4","personer","100","barnehagedeltakelse","NULL","03","NULL","NULL"
"2013","NULL","minoritet","5","personer","111","barnehagedeltakelse","NULL","03","NULL","NULL"
"2013","NULL","minoritet","1-5","personer","390","barnehagedeltakelse","NULL","03","NULL","NULL"
"2013","NULL","minoritet","1-5","prosent","70.8","barnehagedeltakelse","NULL","03","NULL","NULL"
"2013","NULL","ikke_minoritet","1-5","personer","2539","barnehagedeltakelse","NULL","03","NULL","NULL"
"2013","NULL","NULL","1-5","personer","3312","barnehagedeltakelse","alle","03","NULL","NULL"
"2013","NULL","NULL","1","personer","114","barnehagedeltakelse","innvandrerbakgr","03","NULL","NULL"
"2013","NULL","NULL","2","personer","121","barnehagedeltakelse","innvandrerbakgr","03","NULL","NULL"
"2013","NULL","NULL","3","personer","101","barnehagedeltakelse","innvandrerbakgr","03","NULL","NULL"
"2013","NULL","NULL","4","personer","107","barnehagedeltakelse","innvandrerbakgr","03","NULL","NULL"
"2013","NULL","NULL","5","personer","108","barnehagedeltakelse","innvandrerbakgr","03","NULL","NULL"
"2013","NULL","NULL","1-5","personer","551","barnehagedeltakelse","innvandrerbakgr","03","NULL","NULL"
"2013","NULL","NULL","1-5","personer","2761","barnehagedeltakelse","barn_ellers","03","NULL","NULL"
"2013","NULL","alle","1-5","personer","6814","barnehagedeltakelse","NULL","04","NULL","NULL"
"2013","NULL","alle","1-5","prosent","87.8","barnehagedeltakelse","NULL","04","NULL","NULL"
"2013","NULL","minoritet","1","personer","61","barnehagedeltakelse","NULL","04","NULL","NULL"
"2013","NULL","minoritet","2","personer","152","barnehagedeltakelse","NULL","04","NULL","NULL"
"2013","NULL","minoritet","3","personer","238","barnehagedeltakelse","NULL","04","NULL","NULL"
"2013","NULL","minoritet","4","personer","312","barnehagedeltakelse","NULL","04","NULL","NULL"
"2013","NULL","minoritet","5","personer","273","barnehagedeltakelse","NULL","04","NULL","NULL"
"2013","NULL","minoritet","1-5","personer","1036","barnehagedeltakelse","NULL","04","NULL","NULL"
"2013","NULL","minoritet","1-5","prosent","68.4","barnehagedeltakelse","NULL","04","NULL","NULL"
"2013","NULL","ikke_minoritet","1-5","personer","5778","barnehagedeltakelse","NULL","04","NULL","NULL"
"2013","NULL","NULL","1-5","personer","7763","barnehagedeltakelse","alle","04","NULL","NULL"
"2013","NULL","NULL","1","personer","298","barnehagedeltakelse","innvandrerbakgr","04","NULL","NULL"
"2013","NULL","NULL","2","personer","276","barnehagedeltakelse","innvandrerbakgr","04","NULL","NULL"
"2013","NULL","NULL","3","personer","306","barnehagedeltakelse","innvandrerbakgr","04","NULL","NULL"
"2013","NULL","NULL","4","personer","347","barnehagedeltakelse","innvandrerbakgr","04","NULL","NULL"
"2013","NULL","NULL","5","personer","287","barnehagedeltakelse","innvandrerbakgr","04","NULL","NULL"
"2013","NULL","NULL","1-5","personer","1514","barnehagedeltakelse","innvandrerbakgr","04","NULL","NULL"
"2013","NULL","NULL","1-5","personer","6249","barnehagedeltakelse","barn_ellers","04","NULL","NULL"
"2013","NULL","alle","1-5","personer","10791","barnehagedeltakelse","NULL","05","NULL","NULL"
"2013","NULL","alle","1-5","prosent","90.4","barnehagedeltakelse","NULL","05","NULL","NULL"
"2013","NULL","minoritet","1","personer","158","barnehagedeltakelse","NULL","05","NULL","NULL"
"2013","NULL","minoritet","2","personer","294","barnehagedeltakelse","NULL","05","NULL","NULL"
"2013","NULL","minoritet","3","personer","345","barnehagedeltakelse","NULL","05","NULL","NULL"
"2013","NULL","minoritet","4","personer","376","barnehagedeltakelse","NULL","05","NULL","NULL"
"2013","NULL","minoritet","5","personer","312","barnehagedeltakelse","NULL","05","NULL","NULL"
"2013","NULL","minoritet","1-5","personer","1485","barnehagedeltakelse","NULL","05","NULL","NULL"
"2013","NULL","minoritet","1-5","prosent","77.3","barnehagedeltakelse","NULL","05","NULL","NULL"
"2013","NULL","ikke_minoritet","1-5","personer","9306","barnehagedeltakelse","NULL","05","NULL","NULL"
"2013","NULL","NULL","1-5","personer","11943","barnehagedeltakelse","alle","05","NULL","NULL"
"2013","NULL","NULL","1","personer","406","barnehagedeltakelse","innvandrerbakgr","05","NULL","NULL"
"2013","NULL","NULL","2","personer","400","barnehagedeltakelse","innvandrerbakgr","05","NULL","NULL"
"2013","NULL","NULL","3","personer","387","barnehagedeltakelse","innvandrerbakgr","05","NULL","NULL"
"2013","NULL","NULL","4","personer","394","barnehagedeltakelse","innvandrerbakgr","05","NULL","NULL"
"2013","NULL","NULL","5","personer","334","barnehagedeltakelse","innvandrerbakgr","05","NULL","NULL"
"2013","NULL","NULL","1-5","personer","1921","barnehagedeltakelse","innvandrerbakgr","05","NULL","NULL"
"2013","NULL","NULL","1-5","personer","10022","barnehagedeltakelse","barn_ellers","05","NULL","NULL"
"2013","NULL","alle","1-5","personer","8247","barnehagedeltakelse","NULL","06","NULL","NULL"
"2013","NULL","alle","1-5","prosent","91.9","barnehagedeltakelse","NULL","06","NULL","NULL"
"2013","NULL","minoritet","1","personer","101","barnehagedeltakelse","NULL","06","NULL","NULL"
"2013","NULL","minoritet","2","personer","173","barnehagedeltakelse","NULL","06","NULL","NULL"
"2013","NULL","minoritet","3","personer","193","barnehagedeltakelse","NULL","06","NULL","NULL"
"2013","NULL","minoritet","4","personer","208","barnehagedeltakelse","NULL","06","NULL","NULL"
"2013","NULL","minoritet","5","personer","194","barnehagedeltakelse","NULL","06","NULL","NULL"
"2013","NULL","minoritet","1-5","personer","869","barnehagedeltakelse","NULL","06","NULL","NULL"
"2013","NULL","minoritet","1-5","prosent","79.4","barnehagedeltakelse","NULL","06","NULL","NULL"
"2013","NULL","ikke_minoritet","1-5","personer","7378","barnehagedeltakelse","NULL","06","NULL","NULL"
"2013","NULL","NULL","1-5","personer","8976","barnehagedeltakelse","alle","06","NULL","NULL"
"2013","NULL","NULL","1","personer","238","barnehagedeltakelse","innvandrerbakgr","06","NULL","NULL"
"2013","NULL","NULL","2","personer","215","barnehagedeltakelse","innvandrerbakgr","06","NULL","NULL"
"2013","NULL","NULL","3","personer","223","barnehagedeltakelse","innvandrerbakgr","06","NULL","NULL"
"2013","NULL","NULL","4","personer","215","barnehagedeltakelse","innvandrerbakgr","06","NULL","NULL"
"2013","NULL","NULL","5","personer","204","barnehagedeltakelse","innvandrerbakgr","06","NULL","NULL"
"2013","NULL","NULL","1-5","personer","1095","barnehagedeltakelse","innvandrerbakgr","06","NULL","NULL"
"2013","NULL","NULL","1-5","personer","7881","barnehagedeltakelse","barn_ellers","06","NULL","NULL"
"2013","NULL","alle","1-5","personer","9940","barnehagedeltakelse","NULL","07","NULL","NULL"
"2013","NULL","alle","1-5","prosent","90.9","barnehagedeltakelse","NULL","07","NULL","NULL"
"2013","NULL","minoritet","1","personer","157","barnehagedeltakelse","NULL","07","NULL","NULL"
"2013","NULL","minoritet","2","personer","316","barnehagedeltakelse","NULL","07","NULL","NULL"
"2013","NULL","minoritet","3","personer","375","barnehagedeltakelse","NULL","07","NULL","NULL"
"2013","NULL","minoritet","4","personer","404","barnehagedeltakelse","NULL","07","NULL","NULL"
"2013","NULL","minoritet","5","personer","368","barnehagedeltakelse","NULL","07","NULL","NULL"
"2013","NULL","minoritet","1-5","personer","1620","barnehagedeltakelse","NULL","07","NULL","NULL"
"2013","NULL","minoritet","1-5","prosent","80.8","barnehagedeltakelse","NULL","07","NULL","NULL"
"2013","NULL","ikke_minoritet","1-5","personer","8320","barnehagedeltakelse","NULL","07","NULL","NULL"
"2013","NULL","NULL","1-5","personer","10931","barnehagedeltakelse","alle","07","NULL","NULL"
"2013","NULL","NULL","1","personer","382","barnehagedeltakelse","innvandrerbakgr","07","NULL","NULL"
"2013","NULL","NULL","2","personer","414","barnehagedeltakelse","innvandrerbakgr","07","NULL","NULL"
"2013","NULL","NULL","3","personer","413","barnehagedeltakelse","innvandrerbakgr","07","NULL","NULL"
"2013","NULL","NULL","4","personer","411","barnehagedeltakelse","innvandrerbakgr","07","NULL","NULL"
"2013","NULL","NULL","5","personer","384","barnehagedeltakelse","innvandrerbakgr","07","NULL","NULL"
"2013","NULL","NULL","1-5","personer","2004","barnehagedeltakelse","innvandrerbakgr","07","NULL","NULL"
"2013","NULL","NULL","1-5","personer","8927","barnehagedeltakelse","barn_ellers","07","NULL","NULL"
"2013","NULL","alle","1-5","personer","5916","barnehagedeltakelse","NULL","08","NULL","NULL"
"2013","NULL","alle","1-5","prosent","93","barnehagedeltakelse","NULL","08","NULL","NULL"
"2013","NULL","minoritet","1","personer","70","barnehagedeltakelse","NULL","08","NULL","NULL"
"2013","NULL","minoritet","2","personer","106","barnehagedeltakelse","NULL","08","NULL","NULL"
"2013","NULL","minoritet","3","personer","152","barnehagedeltakelse","NULL","08","NULL","NULL"
"2013","NULL","minoritet","4","personer","182","barnehagedeltakelse","NULL","08","NULL","NULL"
"2013","NULL","minoritet","5","personer","157","barnehagedeltakelse","NULL","08","NULL","NULL"
"2013","NULL","minoritet","1-5","personer","667","barnehagedeltakelse","NULL","08","NULL","NULL"
"2013","NULL","minoritet","1-5","prosent","78.1","barnehagedeltakelse","NULL","08","NULL","NULL"
"2013","NULL","ikke_minoritet","1-5","personer","5249","barnehagedeltakelse","NULL","08","NULL","NULL"
"2013","NULL","NULL","1-5","personer","6361","barnehagedeltakelse","alle","08","NULL","NULL"
"2013","NULL","NULL","1","personer","173","barnehagedeltakelse","innvandrerbakgr","08","NULL","NULL"
"2013","NULL","NULL","2","personer","134","barnehagedeltakelse","innvandrerbakgr","08","NULL","NULL"
"2013","NULL","NULL","3","personer","189","barnehagedeltakelse","innvandrerbakgr","08","NULL","NULL"
"2013","NULL","NULL","4","personer","195","barnehagedeltakelse","innvandrerbakgr","08","NULL","NULL"
"2013","NULL","NULL","5","personer","163","barnehagedeltakelse","innvandrerbakgr","08","NULL","NULL"
"2013","NULL","NULL","1-5","personer","854","barnehagedeltakelse","innvandrerbakgr","08","NULL","NULL"
